GEOID,HcvTmDr,HcvTmDr2,HcvCntDr,HcvMinDis
2382,6.479684556,12.95936911,29.05790961,3.103955668
2420,8.663033914,17.32606783,58.27971793,4.21083507
2421,6.476690796,12.95338159,57.0530419,3.10630358
2445,1.697134076,3.394268153,54.3372833,0.716821413
2446,1.430886816,2.861773631,54.45728674,0.526907312
2447,0,0,56,0.064154746
2451,5.658036207,11.31607241,53.6577681,2.056296122
2452,3.123876067,6.247752134,54.29365801,0.898774893
2453,5.228959663,10.45791933,53.53210737,1.482304933
2454,4.83,9.66,53,1.493627439
2455,4.23,8.46,55,1.861193851
2458,4.905127389,9.810254778,51.42285917,2.072958857
2459,2.725228177,5.450456354,53.77049615,1.303880789
2460,6.08510195,12.1702039,51.58798759,2.429581038
2461,3.596993396,7.193986793,53.25964547,1.965296678
2462,5.140349014,10.28069803,59.24127466,1.240649706
2464,3.804460967,7.608921933,51.28252788,2.145382425
2465,6.596445457,13.19289091,52.61331598,1.786334845
2466,5.124922118,10.24984424,55.98193147,1.044354952
2467,3.284500062,6.569000124,53.65386059,1.216910179
2468,5.178943977,10.35788795,55.60188399,2.058511777
2471,4.7,9.4,52,1.873456758
2472,4.432708011,8.865416022,54.34355052,1.632715326
2474,3.268376168,6.536752337,59.42924005,1.536760271
2476,4.663911116,9.327822233,58.52246707,1.903627635
2477,,,,
2478,2.746179523,5.492359045,55.12268832,1.173847498
2481,5.640205021,11.28041004,48.79702716,2.685534267
2482,7.204065561,14.40813112,44.91385169,3.452464247
2492,3.482409609,6.964819217,50.09475856,1.320241499
2493,2.723837424,5.447674848,46.53126448,2.448400294
2494,4.913982541,9.827965081,52.59883608,1.792579658
2532,5.762160452,11.5243209,12.9725726,1.785971591
2534,6.724066195,13.44813239,9,3.538795271
2535,0,0,0,13.00368488
2536,7.660522089,15.32104418,8.50055394,2.475225394
2537,13.81485181,27.62970362,13.62749105,7.139065248
2538,0.573748881,1.147497761,18.00852018,2.25265359
2539,0,0,0,13.42425022
2540,2.696566791,5.393133581,7.53850462,1.465328079
2541,0,0,6,1.679524544
2542,12.05,24.1,9,2.817488617
2543,0,0,6,1.679524544
2552,,,,
2553,0,0,15,0.93905885
2554,0,0,0,28.12452368
2556,0,0,9,1.889733557
2557,0,0,0,9.115239153
2558,7.03,14.06,16,0.701649178
2559,5.757736435,11.51547287,9.874418604,3.163257186
2561,10.76,21.52,17,4.489389239
2562,10.76,21.52,17,4.489389239
2563,12.29002426,24.58004851,15.08700925,5.486429784
2564,0,0,0,28.56833588
2568,0.004808691,0.009617381,0.017809965,8.724083678
2571,2.066982579,4.133965159,13.9542912,2.041133799
2574,8.27,16.54,9,2.327817076
2575,0,0,0,12.99991309
2576,8.651219391,17.30243878,17.71071428,2.424885651
2584,0,0,0,28.26633762
2601,2.445972283,4.891944566,4.841926667,1.304353911
2630,8.115265701,16.2305314,4.990874933,3.372702631
2631,23.19761738,46.39523475,3.99958635,12.43367722
2632,4.656921253,9.313842507,8.839388997,1.423516328
2633,31.57180476,63.14360953,2.009053336,15.61074299
2634,5.05,10.1,9,1.380906006
2635,6.57,13.14,9,3.230900746
2637,8.19,16.38,5,3.391399965
2638,14.28263265,28.5652653,3.868979592,6.77316312
2639,16.55968203,33.11936405,3.030184332,7.165017888
2641,17.11,34.22,3,8.188243857
2642,11.02226853,22.04453706,1,7.781173144
2643,,,,
2644,11.57481273,23.14962546,16.97602996,4.990463084
2645,22.55439856,45.10879712,3.625744047,11.73256003
2646,22.44240972,44.88481944,3,11.01928813
2647,5.45,10.9,4,1.608050938
2648,9.473929944,18.94785989,9,4.122135361
2649,3.933231821,7.866463643,9.003696264,1.761962458
2650,28.67,57.34,4,16.41486217
2651,,,,
2652,9.91,19.82,1,4.805269509
2653,21.12902074,42.25804148,3.072251482,13.13716982
2655,8.808540794,17.61708159,9,3.749577346
2657,20.61,41.22,1,11.71764766
2659,34.5,69,0,14.79931075
2660,15.37654444,30.75308888,3.677756192,7.157195844
2661,22.93,45.86,3,11.36542188
2662,21.17,42.34,4,13.396201
2663,,,,
2664,10.80828877,21.61657754,4,4.049627648
2666,9.91,19.82,1,4.805269509
2667,0.01067403,0.02134806,1,1.634285418
2668,7.999155842,15.99831168,5.732374768,3.251096925
2669,34.5,69,0,14.79931075
2670,12.95,25.9,4,5.531078926
2671,19.74210124,39.48420247,3,9.104967371
2672,4.14,8.28,9,1.056236516
2673,7.553811992,15.10762398,4,1.88096685
2675,10.39531718,20.79063436,4.062555066,4.33080943
2702,12.22160272,24.44320544,29,6.203232196
2703,4.119811872,8.239623745,27.51464974,2.181131471
2712,5.19,10.38,32,2.856688196
2713,,,,
2715,10.03920424,20.07840849,34.96816976,5.324502754
2717,10.05662252,20.11324503,18.27763627,6.106596806
2718,8.198183873,16.39636775,33.00301432,4.502836385
2719,6.529583788,13.05916758,16.7816092,2.310581099
2720,3.402939178,6.805878357,34.1734104,1.29785991
2721,1.917603281,3.835206563,33.81066368,0.75000799
2722,2.51,5.02,34,0.794298708
2723,3.15659813,6.313196261,34.10380062,1.23320123
2724,1.6174934,3.2349868,33.79833175,0.823251477
2725,6.04,12.08,33,2.078951308
2726,7.658449197,15.31689839,32.27396133,3.067437724
2738,11.48384984,22.96769968,17.99440895,3.997046819
2739,11.76,23.52,15,5.62811595
2740,2.631473721,5.262947443,18.93975152,0.781289423
2741,2.08,4.16,20,1.01152137
2742,2.08,4.16,20,1.01152137
2743,10.29164022,20.58328045,17.00559963,3.948487081
2744,2.931437414,5.862874827,16.34411264,1.353706155
2745,6.583819853,13.16763971,18.31861869,2.416527024
2746,4.158307239,8.316614478,20.31930185,0.895504324
2747,1.817967083,3.635934166,19.75503625,1.565561758
2748,6.97418969,13.94837938,14.26001636,2.890100919
2760,8.282677484,16.56535497,24.55147767,3.442091515
2761,7.09,14.18,25,3.120320074
2762,11.15133476,22.30266951,29.21624247,5.607667693
2763,7.894497042,15.78899408,24.35147929,2.824120482
2764,10.04,20.08,35,5.337951215
2766,4.65372519,9.307450381,28.6551276,1.752138001
2767,7.509159093,15.01831819,34.08474026,3.494477535
2768,8.03,16.06,30,3.352751357
2769,11.79492105,23.5898421,30.81207704,5.318405478
2770,19.56791549,39.13583097,11.04295775,6.320485411
2771,6.580403797,13.16080759,32.35678771,2.586820159
2777,9.486637899,18.9732758,33.15967046,4.775337876
2779,9.790548953,19.58109791,29.17533798,4.6255995
2780,3.557727314,7.115454629,37.57217298,1.629861681
2790,10.02510971,20.05021942,23.05501311,5.552888801
2791,,,,
2801,,,,
2802,,,,
2804,20.3331452,40.66629041,2.040533607,9.219330713
2806,10.07638099,20.15276199,32.28732317,4.962193057
2807,,,,
2808,24.70391104,49.40782209,2.00613497,10.75331815
2809,15.73663558,31.47327115,30.01036367,5.462399009
2812,9.36,18.72,5,7.3908117
2813,22.00895473,44.01790947,4.005828637,12.2967489
2814,20.36739314,40.73478628,13.67341941,8.141700826
2815,16.70841584,33.41683168,16.73267327,7.421180627
2816,12.47342506,24.94685012,18.77669288,5.386331287
2817,14.46391806,28.92783612,11.99702049,8.13850706
2818,9.536591097,19.07318219,22.74031327,4.040452695
2822,0.302285816,0.604571633,5.154882147,4.692105247
2823,11.86,23.72,19,4.711270824
2824,,,,
2825,23.69640955,47.39281911,9.503213953,7.914024665
2826,13.65,27.3,25,7.051893711
2827,23.6042761,47.20855219,7.06397306,8.328076083
2828,11.80396166,23.60792332,19.13178914,5.013821448
2829,,,,
2830,16.02856381,32.05712763,18.34020618,7.55532974
2831,12.41303049,24.82606098,18.79464841,5.11103949
2832,14.94358787,29.88717573,3.210964268,8.918320875
2833,15.22238494,30.44476987,2.9958159,9.304661986
2835,7.76,15.52,9,3.581023797
2836,9.36,18.72,5,7.3908117
2837,21.36,42.72,12,7.361716413
2838,7.7,15.4,23,4.186052516
2839,13.65,27.3,25,7.051893711
2840,2.245203497,4.490406994,9.326689386,0.761098467
2841,,,,
2842,4.999663845,9.999327689,12.62572778,2.154118647
2852,9.675831131,19.35166226,21.99930156,4.055641281
2857,15.0016042,30.0032084,17.69172761,6.44827421
2858,13.65,27.3,25,7.051893711
2859,18.75044506,37.50089012,10.12030598,7.800912717
2860,3.955190787,7.910381574,30.17566255,1.946773957
2861,6.520566037,13.04113207,30.56559204,2.84601824
2862,4.33,8.66,30,2.308401179
2863,5.149986134,10.29997227,30.36618904,3.028400969
2864,9.151698649,18.3033973,23.25957848,4.540365702
2865,6.837253654,13.67450731,25.72211814,4.292358545
2871,8.625258054,17.25051611,19.36709352,5.607625557
2872,,,,
2873,,,,
2874,6.092196167,12.18439233,13.29620945,1.584968245
2875,9.36,18.72,5,7.3908117
2876,6.3,12.6,39,2.994834528
2877,7.715294118,15.43058824,12.76470588,2.474650297
2878,7.154731939,14.30946388,25.57284687,3.986940643
2879,8.361038663,16.72207733,7.228067223,5.731520091
2880,4.39,8.78,8,3.735135361
2881,7.706946428,15.41389286,8,4.268040148
2882,9.520039328,19.04007866,6.590299485,4.762651491
2883,4.39,8.78,8,3.735135361
2885,12.62829141,25.25658282,33.64145704,6.079925322
2886,3.548124365,7.09624873,23.95793537,1.72177138
2887,3.76,7.52,22,2.027227466
2888,6.87473377,13.74946754,28.16838596,2.866637298
2889,7.756666669,15.51333334,19.81481481,4.504473448
2891,25.39297457,50.78594914,2.000407942,9.950450464
2892,9.665606729,19.33121346,6.307351637,6.572523755
2893,6.693665843,13.38733169,21.95493218,2.393869624
2894,11.8078125,23.615625,4.34375,7.790008208
2895,1.461949386,2.923898771,29.11737397,0.69618082
2896,6.269871086,12.53974217,33.96541846,2.862743807
2898,9.525333332,19.05066666,4.943378996,7.445004343
2901,1.46,2.92,31,0.871880716
2902,,,,
2903,1.084151786,2.168303572,30.8807398,0.656956342
2904,2.299732521,4.599465042,29.23219015,1.50505164
2905,2.927314569,5.854629138,30.2192849,1.015930951
2906,1.230036679,2.460073358,30.55376932,0.549883443
2907,0.891515489,1.783030977,30.65000856,0.40643316
2908,1.381952755,2.76390551,30.00038938,0.647113295
2909,2.421085442,4.842170885,30.01132972,0.85372897
2910,2.170538155,4.341076309,29.35170683,0.695082044
2911,4.306316131,8.612632261,27.86774193,2.181505748
2912,,,,
2914,2.070199263,4.140398526,33.81443007,1.068097435
2915,6.436411993,12.87282399,30.05138607,2.878564389
2916,3.013923254,6.027846509,31.27364227,1.547670745
2917,9.847432836,19.69486567,21.22089552,5.238163809
2918,,,,
2919,3.988876601,7.977753202,25.16460993,1.325393547
2920,2.882224325,5.764448651,28.55625963,1.091399926
2921,6.939139236,13.87827847,22.02187692,2.253119214
2940,0,0,30,0.405395662
3031,12.01799405,24.0359881,14.98861247,5.921878354
3032,10.13,20.26,13,5.133737431
3033,19.84860906,39.69721811,14.63374486,7.465329963
3034,11.74842136,23.49684273,11.93309859,6.258745167
3036,10.18740279,20.37480558,12.9890329,5.999650257
3037,16.25884556,32.51769111,5.987519501,7.609930659
3038,5.55665931,11.11331862,27.67185628,2.238954336
3041,,,,
3042,12.23997434,24.47994867,15.99372683,5.752430793
3043,39.96,79.92,0,19.00473688
3044,11.75838405,23.5167681,14.99580273,4.809228966
3045,12.12137115,24.2427423,11.95721232,5.342984732
3046,20.63306773,41.26613545,7.007968128,9.506455659
3047,35.25677511,70.51355021,0.004243281,18.95943824
3048,15.1769533,30.35390659,8.983691626,7.124374233
3049,11.02561284,22.05122568,15.64445525,4.215073205
3051,6.231005415,12.46201083,23.83288954,2.262880814
3052,10.80288234,21.60576467,19.53454756,2.83814711
3053,4.719477226,9.438954452,28.56850053,1.969125082
3054,10.11224451,20.22448902,18.06724413,4.258784928
3055,14.41686006,28.83372013,13.5114418,6.769938914
3057,21.97560561,43.95121121,11.85585586,10.09732436
3060,2.96300755,5.9260151,24.90219888,1.225787879
3061,0,0,25,0.161172753
3062,7.304967225,14.60993445,24.44015538,3.093045064
3063,4.998252926,9.996505852,21.45606587,1.347482227
3064,3.647152113,7.294304225,21.7168311,0.971823486
3070,22.05194566,44.10389132,8.953111307,10.56126049
3071,17.17718688,34.35437375,2.084990061,7.694851135
3073,10.62,21.24,30,4.052792418
3076,11.94436886,23.88873773,27.19295707,4.215117219
3077,4.532033065,9.064066129,12.00367422,1.478834299
3079,6.191683887,12.38336777,30.96987648,2.240811816
3082,28.04,56.08,3,13.79610112
3084,20.73,41.46,1,9.594527745
3086,21.8493807,43.69876141,8.958930899,11.94227289
3087,8.952702105,17.90540421,31.97938448,3.554556655
3101,0.147472198,0.294944395,20.10159303,0.228811346
3102,3.125408323,6.250816646,19.97760474,1.554488663
3103,2.71372474,5.427449479,22.63357049,1.062626954
3104,3.009763139,6.019526279,20.96295809,1.04230124
3105,0,0,20,0.194095893
3106,7.990171746,15.98034349,14.12437384,3.923416495
3108,5.28,10.56,23,3.05149713
3109,5.614168254,11.22833651,23,2.426000644
3110,8.662849389,17.32569878,18.48409165,3.59348896
3111,,,,
3215,33.4,66.8,0,20.33664448
3216,16.90096608,33.80193217,2.001027749,7.042891343
3217,14.38200204,28.76400409,5,6.539577299
3218,27.71,55.42,2,14.49877845
3220,11.22995957,22.45991914,4.010684378,7.421416205
3221,38.16108158,76.32216316,0.021631644,21.22806919
3222,9.709243592,19.41848718,4.58726803,4.70457933
3223,15.81824439,31.63648879,3.960214715,6.292825145
3224,17.00398668,34.00797336,3.057088486,7.479425762
3225,27.71321014,55.42642027,1.997888068,14.50250096
3226,18.11697112,36.23394225,4.909711288,9.100626426
3227,39.28,78.56,0,16.8978545
3229,17.60662602,35.21325203,7.001626016,10.10628527
3230,17.84,35.68,3,7.497735817
3231,,,,
3233,31.94,63.88,0,15.18828808
3234,18.89835711,37.79671422,5.006886374,7.890480364
3235,5.190535204,10.38107041,4.43482123,2.383490428
3237,19.37601739,38.75203478,1.00347826,12.90434302
3238,,,,
3240,28.2,56.4,2,8.173237342
3241,27.56241992,55.12483984,2.028469752,11.64796098
3242,24.63058684,49.26117367,0.999407232,16.59992257
3243,18.36253358,36.72506716,2.952015356,7.524450368
3244,35.90672561,71.81345122,0.001657917,21.42690274
3245,19.38460045,38.76920089,4.98132935,7.562038031
3246,18.13685348,36.27370695,2.571467,11.22693944
3249,20.33210161,40.66420323,1.000419904,14.29121523
3251,33.4,66.8,0,20.33664448
3252,,,,
3253,22.69667847,45.39335693,3.780401418,12.66644493
3254,36.66976787,73.33953574,0.007941356,17.82015032
3255,38.07075645,76.14151289,0,18.50634116
3256,17.83763209,35.67526419,5,8.931548054
3257,30.40719709,60.81439418,3.040388701,17.3631215
3258,13.06508741,26.13017482,7.963286714,5.74062267
3259,39.28,78.56,0,16.8978545
3260,38.07,76.14,0,18.50043657
3261,25.52047553,51.04095105,5.999076639,11.96806824
3262,37.9278522,75.85570439,0.023094688,16.27838649
3263,24.22861153,48.45722305,1.018546368,10.85234276
3264,5.070108043,10.14021609,4.923469388,2.15085224
3266,23.1732448,46.3464896,1.998845266,7.742049263
3268,16.9,33.8,2,7.042423396
3269,9.070060116,18.14012023,6.981295926,5.72629708
3272,38.07,76.14,0,18.50043657
3273,37.4615,74.923,0.05,18.41208044
3275,10.96427754,21.92855507,8.231333929,5.515723167
3276,5.805283686,11.61056737,5.962759309,3.040107818
3278,26.55678571,53.11357143,0.922857143,13.68806121
3279,38.07,76.14,0,16.33036599
3280,42.58439575,85.16879151,0,17.33489606
3281,25.05642744,50.11285489,5.409692794,13.52810702
3282,33.5,67,0,16.69414944
3284,22.26,44.52,4,13.47578847
3285,25.77629901,51.55259802,1.996732028,11.83956942
3287,19.29900532,38.59801064,2.777975134,8.291497727
3289,,,,
3290,14.2641079,28.5282158,7.033128257,6.677277554
3291,25.64,51.28,6,12.02433288
3299,,,,
3301,6.009280498,12.018561,8.784960065,2.483063789
3302,0,0,8,1.185860383
3303,16.32604648,32.65209295,5.852261728,7.479317326
3304,13.77101974,27.54203949,8.002913564,6.201817125
3305,,,,
3307,17.13160813,34.26321625,2.025814643,7.918560576
3431,23.98821598,47.97643196,2.338930918,13.69897002
3435,,,,
3440,41.02389652,82.04779305,0,23.78645131
3441,26.15,52.3,5,10.28038672
3442,39.96,79.92,0,19.00473688
3443,13.11,26.22,2,6.269706006
3444,34.57810375,69.15620751,0.005366727,20.65144172
3445,37.64257971,75.28515941,0.031884058,16.34443547
3446,28.72318277,57.44636553,2.000299133,13.29658508
3447,22.11541028,44.23082055,3.0135257,11.98343335
3448,24.13387205,48.26774411,1.006734006,8.683544189
3449,40.68963917,81.37927834,0,22.58024089
3450,34.6,69.2,0,20.66164195
3451,16.38,32.76,2,5.68378715
3452,22.38708349,44.77416697,3.005666795,14.95172431
3455,23.63310702,47.26621404,1.972382048,18.32528415
3456,24.17716723,48.35433446,0.996587031,8.694314383
3457,37.94309278,75.88618556,0,16.47181389
3458,28.90957505,57.81915011,1.746663033,15.26836825
3461,13.09679497,26.19358993,7.974582425,9.971037783
3462,13.11,26.22,2,6.269706006
3464,37.95,75.9,0,16.46315722
3465,23.52427211,47.04854422,2.004081633,18.25198336
3466,13.11,26.22,2,6.269706006
3467,13.20926194,26.41852388,1.998552822,6.306418432
3468,30.84,61.68,0,16.88169711
3469,27.2,54.4,2,11.38067951
3470,25.26232947,50.52465895,4.557271558,10.65859961
3561,5.939753577,11.87950715,3.99025788,3.974458965
3570,20.36326323,40.72652646,1,3.073259537
3574,21.40773002,42.81546004,3.046003016,7.701090894
3575,,,,
3576,8.064378737,16.12875747,0.817134269,6.19860102
3579,35.64,71.28,0,17.31193854
3580,22.27772826,44.55545652,2.794565217,8.158320817
3581,36.58,73.16,0,9.153260245
3582,29.22461538,58.44923077,1.998562186,13.12862336
3583,20.01,40.02,3,11.74057151
3584,3.339826231,6.679652462,2.886782517,4.014612054
3585,23.6651299,47.33025981,2.011992006,9.299112855
3586,22.0928266,44.18565321,2.897862233,8.0075493
3588,35.64,71.28,0,17.31193854
3589,,,,
3590,23.27610258,46.55220515,1.796581197,11.23629147
3592,44.1,88.2,0,16.74796371
3593,20.01,40.02,3,11.74057151
3595,20.01,40.02,3,11.74057151
3597,44.1,88.2,0,16.74796371
3598,2.044480532,4.088961063,4.795918366,2.131498633
3601,31.81,63.62,0,10.81810702
3602,25.82437703,51.64875406,0.781553397,9.136659408
3603,18.35484801,36.70969601,3.836108908,7.823646602
3604,,,,
3605,42.69396079,85.38792157,0,17.30270262
3607,32.40836364,64.81672728,0,11.17460833
3608,12.94739349,25.89478698,2.992481202,4.18666793
3609,12.9,25.8,3,4.17000602
3740,23.96974952,47.93949903,1.969171484,9.462594246
3741,29.45068285,58.9013657,3.859382904,13.28595494
3743,17.64908494,35.29816989,4.936640537,8.039788943
3745,21.97578104,43.95156208,5.024032043,5.157772552
3746,,,,
3748,21.15880596,42.31761193,3.998294244,10.75744125
3749,,,,
3750,22.79,45.58,4,8.318645522
3751,31.83,63.66,0,16.02566423
3752,42.69350876,85.38701752,0.002923977,17.31942758
3753,22.25030505,44.5006101,4,13.45225657
3754,30.46,60.92,0,13.08077861
3755,12.41482677,24.82965355,4.000235682,4.971140763
3756,,,,
3765,41.2,82.4,0,18.69459195
3766,9.304541254,18.60908251,4.448144624,3.917021272
3768,27.76,55.52,2,11.71352361
3769,,,,
3770,22.02,44.04,5,5.149178776
3771,23.7,47.4,2,9.318061994
3773,27.87690138,55.75380276,0.637327678,12.60492257
3774,41.2,82.4,0,18.69459195
3777,33.40404255,66.80808511,0.03343465,16.6108867
3779,33.51979434,67.03958869,0,16.69929197
3780,40.93,81.86,0,18.55700921
3781,22.02,44.04,5,5.149178776
3782,31.75731026,63.51462052,0.031693076,16.00733763
3784,5.84402385,11.6880477,4.972614841,1.494767736
3785,40.53947678,81.07895356,0.038319824,18.26928197
3801,4.899566063,9.799132125,7.073153631,1.629600093
3802,6.49,12.98,7,1.662746912
3803,,,,
3804,8.75,17.5,4,4.458554981
3809,29.54099936,59.08199872,0.582959641,18.49301705
3810,29.78634969,59.57269939,0.467791411,18.41339009
3811,6.686745148,13.3734903,20.01009056,3.224381055
3812,26.32283582,52.64567164,1,9.76483636
3813,18.81662946,37.63325892,1.984375,6.279655251
3814,33.88450604,67.76901207,0,14.24372838
